# MEAN SYNTHETICS for  CO2 
  109    -733261.000000          0.001508          0.000195          0.000217
  110    -732548.000000         -0.000089          0.000211          0.000214
  111    -732141.000000         -0.000820          0.000224          0.000212
  112    -731329.000000          0.000252          0.000243          0.000210
  113    -730949.000000         -0.000874          0.000242          0.000210
  114    -730299.000000          0.000641          0.000243          0.000210
  115    -728921.000000          0.000635          0.000259          0.000210
  116    -728568.000000          0.000084          0.000262          0.000210
  117    -727732.000000         -0.000436          0.000267          0.000210
  118    -727192.000000          0.001844          0.000266          0.000210
  119    -726322.000000          0.001673          0.000258          0.000210
  120    -725937.000000         -0.001425          0.000238          0.000210
  121    -725059.000000          0.002480          0.000239          0.000210
  122    -724445.000000          0.004326          0.000254          0.000210
  123    -723464.000000          0.002363          0.000306          0.000214
  124    -723133.000000         -0.001333          0.000320          0.000217
  125    -722039.000000         -0.003912          0.000352          0.000226
  126    -721318.000000         -0.009459          0.000345          0.000224
  127    -720337.000000         -0.012139          0.000313          0.000216
  128    -719794.000000         -0.006996          0.000301          0.000213
  129    -718779.000000          0.002948          0.000289          0.000212
  130    -718064.000000          0.012077          0.000278          0.000210
  131    -717065.000000          0.011176          0.000257          0.000210
  132    -716704.000000          0.013004          0.000250          0.000210
  133    -715750.000000          0.006299          0.000241          0.000210
  134    -715180.000000         -0.000274          0.000224          0.000212
  135    -714288.000000          0.003441          0.000203          0.000216
  136    -713843.000000         -0.002199          0.000200          0.000216
  137    -712833.000000         -0.001486          0.000210          0.000214
  138    -711421.000000          0.000231          0.000202          0.000216
  139    -711104.000000          0.001267          0.000201          0.000216
  140    -710237.000000          0.000562          0.000203          0.000216
  141    -709680.000000          0.002064          0.000197          0.000217
  142    -706409.000000          0.002515          0.000192          0.000218
  143    -706141.000000          0.000400          0.000189          0.000219
  144    -705410.000000          0.004538          0.000176          0.000222
  145    -704973.000000          0.002252          0.000175          0.000223
  146    -704211.000000         -0.002599          0.000165          0.000226
  147    -703934.000000          0.001935          0.000159          0.000228
  148    -703384.000000          0.001268          0.000148          0.000232
  149    -702988.000000         -0.002493          0.000149          0.000232
  150    -702381.000000         -0.003735          0.000148          0.000232
  151    -702158.000000         -0.001935          0.000141          0.000235
  152    -701606.000000         -0.001201          0.000128          0.000241
  153    -701242.000000         -0.001392          0.000139          0.000236
  154    -700744.000000          0.000586          0.000146          0.000233
  155    -700389.000000         -0.001916          0.000152          0.000231
  156    -699909.000000         -0.001455          0.000156          0.000229
  157    -699633.000000          0.002107          0.000152          0.000231
  158    -699102.000000         -0.001594          0.000146          0.000233
  159    -698880.000000          0.000419          0.000139          0.000236
  160    -698386.000000          0.006053          0.000130          0.000240
  161    -698120.000000          0.005785          0.000131          0.000239
  162    -697660.000000          0.001774          0.000132          0.000239
  163    -697331.000000          0.001004          0.000126          0.000242
  164    -696963.000000          0.004886          0.000132          0.000239
  165    -696717.000000          0.002811          0.000137          0.000237
  166    -696287.000000         -0.001221          0.000129          0.000240
  167    -696062.000000          0.004185          0.000128          0.000241
  168    -695618.000000          0.003093          0.000131          0.000239
  169    -695383.000000         -0.001034          0.000130          0.000240
  170    -694941.000000         -0.001266          0.000134          0.000238
  171    -694672.000000         -0.003900          0.000136          0.000237
  172    -694300.000000         -0.000662          0.000132          0.000239
  173    -694068.000000         -0.000454          0.000130          0.000240
  174    -693639.000000         -0.002047          0.000122          0.000243
  175    -693433.000000          0.001079          0.000121          0.000244
  176    -692990.000000         -0.001796          0.000133          0.000238
  177    -692765.000000          0.001687          0.000142          0.000235
  178    -692338.000000          0.003672          0.000151          0.000231
  179    -692057.000000          0.001051          0.000156          0.000229
  180    -691672.000000          0.000160          0.000159          0.000228
  181    -691432.000000         -0.003863          0.000156          0.000229
  182    -690999.000000          0.006657          0.000154          0.000230
  183    -690771.000000          0.001135          0.000162          0.000227
  184    -690294.000000         -0.006162          0.000170          0.000225
  185    -690057.000000          0.007381          0.000171          0.000224
  186    -689603.000000          0.000266          0.000178          0.000222
  187    -689304.000000         -0.006925          0.000187          0.000219
  188    -688881.000000          0.000000          0.000185          0.000220
  189    -688652.000000         -0.002770          0.000182          0.000221
  190    -688195.000000         -0.004979          0.000182          0.000221
  191    -687949.000000         -0.005793          0.000183          0.000220
  192    -687470.000000         -0.004986          0.000190          0.000219
  193    -687227.000000         -0.002016          0.000195          0.000217
  194    -686726.000000         -0.005486          0.000202          0.000216
  195    -686425.000000         -0.003887          0.000209          0.000214
  196    -685980.000000         -0.001128          0.000219          0.000213
  197    -685716.000000         -0.006160          0.000221          0.000212
  198    -685217.000000         -0.005215          0.000222          0.000212
  199    -684949.000000         -0.000376          0.000225          0.000212
  200    -684419.000000         -0.002478          0.000236          0.000211
  201    -684142.000000         -0.002354          0.000243          0.000210
  202    -683612.000000          0.001364          0.000247          0.000210
  203    -683262.000000          0.004471          0.000243          0.000210
  204    -682762.000000          0.004779          0.000245          0.000210
  205    -682446.000000         -0.001752          0.000254          0.000210
  206    -681849.000000         -0.005792          0.000276          0.000210
  207    -681531.000000         -0.003767          0.000296          0.000212
  208    -680920.000000          0.001192          0.000308          0.000215
  209    -680608.000000          0.010489          0.000300          0.000213
  210    -680081.000000          0.005251          0.000278          0.000210
  211    -679732.000000          0.006393          0.000262          0.000210
  212    -679252.000000          0.009535          0.000237          0.000211
  213    -678914.000000         -0.000312          0.000225          0.000212
  214    -678291.000000         -0.004624          0.000256          0.000210
  215    -677984.000000         -0.013831          0.000283          0.000211
  216    -677380.000000         -0.011900          0.000310          0.000215
  217    -677068.000000         -0.003972          0.000296          0.000213
  218    -676524.000000          0.002004          0.000269          0.000210
  219    -676170.000000          0.006417          0.000264          0.000210
  220    -675589.000000         -0.002244          0.000275          0.000210
  221    -674521.000000         -0.007627          0.000307          0.000214
  222    -674173.000000         -0.010899          0.000316          0.000216
  223    -673475.000000         -0.009740          0.000323          0.000218
  224    -673095.000000         -0.006887          0.000329          0.000219
  225    -672386.000000         -0.005304          0.000340          0.000222
  226    -671926.000000         -0.000182          0.000338          0.000222
  227    -671286.000000          0.000099          0.000323          0.000218
  228    -670916.000000         -0.004775          0.000315          0.000216
  229    -670176.000000         -0.006094          0.000308          0.000214
  230    -669751.000000         -0.008696          0.000314          0.000216
  231    -668934.000000         -0.007592          0.000348          0.000225
  232    -668447.000000         -0.005055          0.000360          0.000229
  233    -667569.000000         -0.001997          0.000363          0.000230
  234    -666995.000000          0.004946          0.000365          0.000231
  235    -666174.000000          0.004074          0.000366          0.000232
  236    -665645.000000          0.004919          0.000365          0.000231
  237    -664690.000000          0.007502          0.000353          0.000227
  238    -664192.000000          0.002156          0.000342          0.000223
  239    -663206.000000         -0.000854          0.000329          0.000219
  240    -662669.000000          0.000514          0.000332          0.000220
  241    -661650.000000         -0.000711          0.000344          0.000224
  242    -660981.000000         -0.003768          0.000352          0.000226
  243    -660084.000000         -0.002883          0.000334          0.000221
