# Normalized T data to the lowest T value from Jouzel et al., (2007).   
 1095
#
-797099.000000 	  1.506810
-796467.000000 	  1.642490
-795202.000000 	  2.360480
-794608.000000 	  2.979680
-793260.000000 	  4.153000
-792943.000000 	  4.326400
-792081.000000 	  4.787420
-791491.000000 	  5.313950
-790538.000000 	  6.282540
-790153.000000 	  6.630250
-789381.000000 	  7.317990
-788887.000000 	  7.640670
-788033.000000 	  8.302640
-787805.000000 	  8.675700
-787076.000000 	  9.580000
-786587.000000 	  9.416630
-785789.000000 	  9.115490
-785413.000000 	  9.095070
-784692.000000 	  8.851720
-784147.000000 	  8.452660
-783263.000000 	  8.302100
-782059.000000 	  8.207540
-781535.000000 	  7.875750
-780612.000000 	  7.883880
-780268.000000 	  7.992880
-779364.000000 	  8.017440
-778798.000000 	  7.960100
-777900.000000 	  7.647600
-777556.000000 	  7.489840
-776636.000000 	  7.465240
-776037.000000 	  7.406660
-775051.000000 	  6.896790
-774548.000000 	  6.595160
-773680.000000 	  6.200000
-773043.000000 	  5.892110
-772076.000000 	  5.808160
-771708.000000 	  5.988880
-771260.000000 	  6.239200
-770994.000000 	  6.288740
-770724.000000 	  6.340040
-770447.000000 	  6.352950
-770133.000000 	  6.335580
-769787.000000 	  6.234640
-769514.000000 	  5.983480
-769050.000000 	  5.559100
-768655.000000 	  5.144700
-767737.000000 	  4.278270
-767096.000000 	  3.859240
-766110.000000 	  4.133800
-765735.000000 	  4.555400
-764833.000000 	  5.190120
-764249.000000 	  5.414170
-763934.000000 	  5.433560
-763686.000000 	  5.360500
-763319.000000 	  5.121950
-762871.000000 	  4.767790
-762064.000000 	  3.877000
-761453.000000 	  3.178830
-760500.000000 	  2.891600
-760202.000000 	  2.960080
-759306.000000 	  3.726560
-758883.000000 	  4.038480
-758475.000000 	  4.293850
-758259.000000 	  4.435470
-757962.000000 	  4.718940
-757561.000000 	  4.957810
-756871.000000 	  4.788010
-756357.000000 	  4.229130
-755495.000000 	  2.938200
-755241.000000 	  2.787150
-754394.000000 	  2.390440
-753984.000000 	  2.258640
-752978.000000 	  1.873760
-752605.000000 	  1.792600
-751830.000000 	  1.677900
-751301.000000 	  1.574580
-750476.000000 	  1.647920
-750194.000000 	  1.719520
-749401.000000 	  1.752820
-748913.000000 	  1.624370
-748101.000000 	  1.471700
-747759.000000 	  1.511700
-747110.000000 	  1.539400
-746643.000000 	  1.578870
-745836.000000 	  1.601600
-744843.000000 	  1.594660
-744354.000000 	  1.424720
-743589.000000 	  1.250620
-743233.000000 	  1.291790
-742558.000000 	  1.603420
-742075.000000 	  1.703600
-741307.000000 	  1.915460
-741021.000000 	  1.920180
-740277.000000 	  2.140710
-739842.000000 	  2.947840
-739137.000000 	  4.150280
-738844.000000 	  4.511240
-738272.000000 	  4.833120
-737889.000000 	  5.405010
-737266.000000 	  5.655000
-737034.000000 	  5.677200
-736460.000000 	  6.079400
-736079.000000 	  6.333620
-735459.000000 	  6.206410
-735167.000000 	  6.100710
-734604.000000 	  6.124040
-734223.000000 	  6.217680
-733543.000000 	  6.308850
-733261.000000 	  6.348980
-732548.000000 	  5.858120
-732141.000000 	  5.455190
-731329.000000 	  4.886570
-730949.000000 	  4.916680
-730299.000000 	  4.875480
-728921.000000 	  4.372800
-728568.000000 	  4.287000
-727732.000000 	  4.143760
-727192.000000 	  4.186920
-726322.000000 	  4.430800
-725937.000000 	  5.014640
-725059.000000 	  4.986910
-724445.000000 	  4.534800
-723464.000000 	  2.964000
-723133.000000 	  2.527850
-722039.000000 	  1.566490
-721318.000000 	  1.762780
-720337.000000 	  2.743230
-719794.000000 	  3.095040
-718779.000000 	  3.485990
-718064.000000 	  3.807760
-717065.000000 	  4.442000
-716704.000000 	  4.668720
-715750.000000 	  4.942100
-715180.000000 	  5.466400
-714288.000000 	  6.099080
-713843.000000 	  6.194290
-712833.000000 	  5.892390
-711421.000000 	  6.117130
-711104.000000 	  6.142280
-710237.000000 	  6.104190
-709680.000000 	  6.267200
-706409.000000 	  6.420500
-706141.000000 	  6.515820
-705410.000000 	  6.913500
-704973.000000 	  6.951600
-704211.000000 	  7.252670
-703934.000000 	  7.435720
-703384.000000 	  7.754120
-702988.000000 	  7.743640
-702381.000000 	  7.778130
-702158.000000 	  7.988760
-701606.000000 	  8.388300
-701242.000000 	  8.032680
-700744.000000 	  7.824160
-700389.000000 	  7.659800
-699909.000000 	  7.532120
-699633.000000 	  7.658200
-699102.000000 	  7.835900
-698880.000000 	  8.045600
-698386.000000 	  8.311280
-698120.000000 	  8.294000
-697660.000000 	  8.248400
-697331.000000 	  8.449520
-696963.000000 	  8.267190
-696717.000000 	  8.100270
-696287.000000 	  8.339850
-696062.000000 	  8.377160
-695618.000000 	  8.282560
-695383.000000 	  8.323270
-694941.000000 	  8.186390
-694672.000000 	  8.126880
-694300.000000 	  8.240600
-694068.000000 	  8.326440
-693639.000000 	  8.559730
-693433.000000 	  8.591550
-692990.000000 	  8.220600
-692765.000000 	  7.956850
-692338.000000 	  7.679460
-692057.000000 	  7.535940
-691672.000000 	  7.420960
-691432.000000 	  7.537200
-690999.000000 	  7.588430
-690771.000000 	  7.356450
-690294.000000 	  7.111600
-690057.000000 	  7.064850
-689603.000000 	  6.851400
-689304.000000 	  6.579600
-688881.000000 	  6.631630
-688652.000000 	  6.734800
-688195.000000 	  6.738700
-687949.000000 	  6.693440
-687470.000000 	  6.479200
-687227.000000 	  6.326610
-686726.000000 	  6.114620
-686425.000000 	  5.899100
-685980.000000 	  5.603600
-685716.000000 	  5.547920
