# Time history of SINK (Beta*T).
#  Time [yrs]        Sink [ppmv/yr]      sink_std+       sink_std-
-797099.000000 		 0.000303 	 0.000303 	 0.000303
-796467.000000 		 0.000330 	 0.000330 	 0.000330
-795202.000000 		 0.000474 	 0.000474 	 0.000474
-794608.000000 		 0.000599 	 0.000599 	 0.000599
-793260.000000 		 0.000835 	 0.000835 	 0.000835
-792943.000000 		 0.000870 	 0.000870 	 0.000870
-792081.000000 		 0.000962 	 0.000962 	 0.000962
-791491.000000 		 0.001068 	 0.001068 	 0.001068
-790538.000000 		 0.001263 	 0.001263 	 0.001263
-790153.000000 		 0.001333 	 0.001333 	 0.001333
-789381.000000 		 0.001471 	 0.001471 	 0.001471
-788887.000000 		 0.001536 	 0.001536 	 0.001536
-788033.000000 		 0.001669 	 0.001669 	 0.001669
-787805.000000 		 0.001744 	 0.001744 	 0.001744
-787076.000000 		 0.001926 	 0.001926 	 0.001926
-786587.000000 		 0.001893 	 0.001893 	 0.001893
-785789.000000 		 0.001832 	 0.001832 	 0.001832
-785413.000000 		 0.001828 	 0.001828 	 0.001828
-784692.000000 		 0.001779 	 0.001779 	 0.001779
-784147.000000 		 0.001699 	 0.001699 	 0.001699
-783263.000000 		 0.001669 	 0.001669 	 0.001669
-782059.000000 		 0.001650 	 0.001650 	 0.001650
-781535.000000 		 0.001583 	 0.001583 	 0.001583
-780612.000000 		 0.001585 	 0.001585 	 0.001585
-780268.000000 		 0.001607 	 0.001607 	 0.001607
-779364.000000 		 0.001612 	 0.001612 	 0.001612
-778798.000000 		 0.001600 	 0.001600 	 0.001600
-777900.000000 		 0.001537 	 0.001537 	 0.001537
-777556.000000 		 0.001505 	 0.001505 	 0.001505
-776636.000000 		 0.001501 	 0.001501 	 0.001501
-776037.000000 		 0.001489 	 0.001489 	 0.001489
-775051.000000 		 0.001386 	 0.001386 	 0.001386
-774548.000000 		 0.001326 	 0.001326 	 0.001326
-773680.000000 		 0.001246 	 0.001246 	 0.001246
-773043.000000 		 0.001184 	 0.001184 	 0.001184
-772076.000000 		 0.001167 	 0.001167 	 0.001167
-771708.000000 		 0.001204 	 0.001204 	 0.001204
-771260.000000 		 0.001254 	 0.001254 	 0.001254
-770994.000000 		 0.001264 	 0.001264 	 0.001264
-770724.000000 		 0.001274 	 0.001274 	 0.001274
-770447.000000 		 0.001277 	 0.001277 	 0.001277
-770133.000000 		 0.001273 	 0.001273 	 0.001273
-769787.000000 		 0.001253 	 0.001253 	 0.001253
-769514.000000 		 0.001203 	 0.001203 	 0.001203
-769050.000000 		 0.001117 	 0.001117 	 0.001117
-768655.000000 		 0.001034 	 0.001034 	 0.001034
-767737.000000 		 0.000860 	 0.000860 	 0.000860
-767096.000000 		 0.000776 	 0.000776 	 0.000776
-766110.000000 		 0.000831 	 0.000831 	 0.000831
-765735.000000 		 0.000916 	 0.000916 	 0.000916
-764833.000000 		 0.001043 	 0.001043 	 0.001043
-764249.000000 		 0.001088 	 0.001088 	 0.001088
-763934.000000 		 0.001092 	 0.001092 	 0.001092
-763686.000000 		 0.001077 	 0.001077 	 0.001077
-763319.000000 		 0.001030 	 0.001030 	 0.001030
-762871.000000 		 0.000958 	 0.000958 	 0.000958
-762064.000000 		 0.000779 	 0.000779 	 0.000779
-761453.000000 		 0.000639 	 0.000639 	 0.000639
-760500.000000 		 0.000581 	 0.000581 	 0.000581
-760202.000000 		 0.000595 	 0.000595 	 0.000595
-759306.000000 		 0.000749 	 0.000749 	 0.000749
-758883.000000 		 0.000812 	 0.000812 	 0.000812
-758475.000000 		 0.000863 	 0.000863 	 0.000863
-758259.000000 		 0.000892 	 0.000892 	 0.000892
-757962.000000 		 0.000949 	 0.000949 	 0.000949
-757561.000000 		 0.000997 	 0.000997 	 0.000997
-756871.000000 		 0.000962 	 0.000962 	 0.000962
-756357.000000 		 0.000850 	 0.000850 	 0.000850
-755495.000000 		 0.000591 	 0.000591 	 0.000591
-755241.000000 		 0.000560 	 0.000560 	 0.000560
-754394.000000 		 0.000480 	 0.000480 	 0.000480
-753984.000000 		 0.000454 	 0.000454 	 0.000454
-752978.000000 		 0.000377 	 0.000377 	 0.000377
-752605.000000 		 0.000360 	 0.000360 	 0.000360
-751830.000000 		 0.000337 	 0.000337 	 0.000337
-751301.000000 		 0.000316 	 0.000316 	 0.000316
-750476.000000 		 0.000331 	 0.000331 	 0.000331
-750194.000000 		 0.000346 	 0.000346 	 0.000346
-749401.000000 		 0.000352 	 0.000352 	 0.000352
-748913.000000 		 0.000326 	 0.000326 	 0.000326
-748101.000000 		 0.000296 	 0.000296 	 0.000296
-747759.000000 		 0.000304 	 0.000304 	 0.000304
-747110.000000 		 0.000309 	 0.000309 	 0.000309
-746643.000000 		 0.000317 	 0.000317 	 0.000317
-745836.000000 		 0.000322 	 0.000322 	 0.000322
-744843.000000 		 0.000321 	 0.000321 	 0.000321
-744354.000000 		 0.000286 	 0.000286 	 0.000286
-743589.000000 		 0.000251 	 0.000251 	 0.000251
-743233.000000 		 0.000260 	 0.000260 	 0.000260
-742558.000000 		 0.000322 	 0.000322 	 0.000322
-742075.000000 		 0.000342 	 0.000342 	 0.000342
-741307.000000 		 0.000385 	 0.000385 	 0.000385
-741021.000000 		 0.000386 	 0.000386 	 0.000386
-740277.000000 		 0.000430 	 0.000430 	 0.000430
-739842.000000 		 0.000593 	 0.000593 	 0.000593
-739137.000000 		 0.000834 	 0.000834 	 0.000834
-738844.000000 		 0.000907 	 0.000907 	 0.000907
-738272.000000 		 0.000971 	 0.000971 	 0.000971
-737889.000000 		 0.001086 	 0.001086 	 0.001086
-737266.000000 		 0.001137 	 0.001137 	 0.001137
-737034.000000 		 0.001141 	 0.001141 	 0.001141
-736460.000000 		 0.001222 	 0.001222 	 0.001222
-736079.000000 		 0.001273 	 0.001273 	 0.001273
-735459.000000 		 0.001247 	 0.001247 	 0.001247
-735167.000000 		 0.001226 	 0.001226 	 0.001226
-734604.000000 		 0.001231 	 0.001231 	 0.001231
-734223.000000 		 0.001250 	 0.001250 	 0.001250
-733543.000000 		 0.001268 	 0.001268 	 0.001268
-733261.000000 		 0.001276 	 0.001276 	 0.001276
-732548.000000 		 0.001177 	 0.001177 	 0.001177
-732141.000000 		 0.001096 	 0.001096 	 0.001096
-731329.000000 		 0.000982 	 0.000982 	 0.000982
-730949.000000 		 0.000988 	 0.000988 	 0.000988
-730299.000000 		 0.000980 	 0.000980 	 0.000980
-728921.000000 		 0.000879 	 0.000879 	 0.000879
-728568.000000 		 0.000862 	 0.000862 	 0.000862
-727732.000000 		 0.000824 	 0.000828 	 0.000820
-727192.000000 		 0.000815 	 0.000827 	 0.000803
-726322.000000 		 0.000831 	 0.000858 	 0.000805
-725937.000000 		 0.000926 	 0.000962 	 0.000889
-725059.000000 		 0.000886 	 0.000937 	 0.000834
-724445.000000 		 0.000783 	 0.000840 	 0.000727
-723464.000000 		 0.000489 	 0.000536 	 0.000442
-723133.000000 		 0.000410 	 0.000453 	 0.000367
-722039.000000 		 0.000241 	 0.000273 	 0.000208
-721318.000000 		 0.000261 	 0.000302 	 0.000219
-720337.000000 		 0.000384 	 0.000458 	 0.000310
-719794.000000 		 0.000428 	 0.000512 	 0.000343
-718779.000000 		 0.000497 	 0.000580 	 0.000414
-718064.000000 		 0.000554 	 0.000635 	 0.000473
-717065.000000 		 0.000665 	 0.000744 	 0.000586
-716704.000000 		 0.000706 	 0.000783 	 0.000629
-715750.000000 		 0.000767 	 0.000832 	 0.000702
-715180.000000 		 0.000862 	 0.000923 	 0.000801
-714288.000000 		 0.000984 	 0.001033 	 0.000935
-713843.000000 		 0.001011 	 0.001051 	 0.000971
-712833.000000 		 0.000987 	 0.001004 	 0.000970
-711421.000000 		 0.001052 	 0.001052 	 0.001052
-711104.000000 		 0.001059 	 0.001059 	 0.001059
-710237.000000 		 0.001061 	 0.001061 	 0.001061
-709680.000000 		 0.001095 	 0.001095 	 0.001095
-706409.000000 		 0.001156 	 0.001156 	 0.001156
-706141.000000 		 0.001176 	 0.001176 	 0.001176
-705410.000000 		 0.001256 	 0.001256 	 0.001256
-704973.000000 		 0.001268 	 0.001268 	 0.001268
-704211.000000 		 0.001332 	 0.001332 	 0.001332
-703934.000000 		 0.001360 	 0.001360 	 0.001360
-703384.000000 		 0.001351 	 0.001351 	 0.001351
-702988.000000 		 0.001300 	 0.001300 	 0.001300
-702381.000000 		 0.001231 	 0.001231 	 0.001231
-702158.000000 		 0.001236 	 0.001236 	 0.001236
-701606.000000 		 0.001225 	 0.001225 	 0.001225
-701242.000000 		 0.001126 	 0.001126 	 0.001126
-700744.000000 		 0.001035 	 0.001035 	 0.001035
-700389.000000 		 0.000970 	 0.000970 	 0.000970
-699909.000000 		 0.000897 	 0.000897 	 0.000897
-699633.000000 		 0.000878 	 0.000878 	 0.000878
-699102.000000 		 0.000833 	 0.000833 	 0.000833
-698880.000000 		 0.000826 	 0.000826 	 0.000826
-698386.000000 		 0.000789 	 0.000789 	 0.000789
-698120.000000 		 0.000752 	 0.000752 	 0.000752
-697660.000000 		 0.000688 	 0.000688 	 0.000688
-697331.000000 		 0.000660 	 0.000660 	 0.000660
-696963.000000 		 0.000598 	 0.000598 	 0.000598
-696717.000000 		 0.000554 	 0.000554 	 0.000554
-696287.000000 		 0.000513 	 0.000513 	 0.000513
-696062.000000 		 0.000486 	 0.000486 	 0.000486
-695618.000000 		 0.000472 	 0.000472 	 0.000472
-695383.000000 		 0.000474 	 0.000474 	 0.000474
-694941.000000 		 0.000467 	 0.000467 	 0.000467
-694672.000000 		 0.000463 	 0.000463 	 0.000463
-694300.000000 		 0.000470 	 0.000470 	 0.000470
-694068.000000 		 0.000475 	 0.000475 	 0.000475
-693639.000000 		 0.000488 	 0.000488 	 0.000488
-693433.000000 		 0.000490 	 0.000490 	 0.000490
-692990.000000 		 0.000469 	 0.000469 	 0.000469
-692765.000000 		 0.000454 	 0.000454 	 0.000454
